cpu,memory,latency,error_rate,Class
99.64284534442665,99.40097062329201,1029.9967375540687,0.0762515986052221,1
12.086952376262985,25.26069238738311,18.517082214866445,8.29330667644275e-05,0
9.814054817071339,36.0914359706436,23.76294573565068,1.769333420067843e-05,0
14.68370581523525,45.000504000231885,31.081453585830133,5.253130444473867e-05,0
6.773424655641149,35.724379999514454,13.683402988394528,2.6676845979807475e-06,0
10.81010165476244,25.450346829661168,30.044793512696234,8.367796811383074e-05,0
9.92229427349108,37.23038247035285,36.418636111864416,5.514823058342221e-05,0
15.69481389127264,27.41327130008324,70.74691073321686,1.6230920866286835e-05,0
18.572968695307722,42.54347151420717,18.219803285766055,7.169434121753418e-06,0
6.989115453647784,33.17857838036224,20.727817128182643,2.600311060488097e-05,0
13.614607885797275,38.79847121922924,27.954178663817338,4.706622682111763e-05,0
8.512455643301648,25.521304803721435,26.60630859708526,0.00017420794188856848,0
9.307424359986204,44.00316398842229,29.097782207646514,0.00010808499158775065,0
14.37094835946288,24.378964434087024,14.238955956666679,3.35871960670001e-05,0
13.970102815169907,46.70400437876228,18.163952864169136,2.2173721249179417e-06,0
97.12931198285321,99.49675092263628,940.5061856058066,0.08629895460522569,1
6.311791958244533,42.44104307729239,12.179032966069052,1.987241212972562e-05,0
8.57674642574877,38.409153411441935,11.586452349285464,2.078411686897566e-05,0
8.266499837313674,27.36908677596261,13.236069664885825,2.592815289307265e-05,0
14.995144263155552,36.22416911059577,15.829144648174207,8.113182437797144e-05,0
11.849705184770407,33.76758949402429,60.924148468194026,8.99342957597853e-06,0
11.126049704934243,42.46602110312819,72.19767810289913,4.7271860526954404e-05,0
9.43701893160328,33.02227217960963,20.163674318424086,1.843388956610878e-05,0
7.180232870023609,29.83628825113953,53.966550041766425,4.383562147184628e-06,0
7.886562620240532,28.54038695338037,84.58360214348902,4.46027399946391e-05,0
14.91621167956821,46.196712626575795,32.521827812070725,1.2438840933675293e-05,0
7.501988883713861,33.71415409581767,40.27044609160738,2.8520296759525726e-06,0
10.040346749212544,48.923506355717635,18.13505772477692,3.1718787864634796e-05,0
94.57491783149308,95.62338265594433,1539.662431558998,0.061064018830186736,1
9.326552179378698,40.26701344245115,10.640679507634832,2.211388578157396e-06,0
10.732015292511193,43.630242433553725,13.397977909677845,8.979208207315694e-06,0
5.721095453315,36.67744284734192,11.976545362275537,1.0621236228946427e-05,0
7.911464286691443,28.61821779297756,11.810089560690987,6.518050963934285e-05,0
10.536289661521105,51.780798246709224,12.89920321350548,1.335745717114917e-05,0
11.375340555392658,26.571321975359457,40.61291880182112,9.596779948439305e-06,0
10.962436599965663,41.689645796056865,34.63070074402155,3.8826425415698075e-05,0
8.090093665613423,48.53123734876469,61.486832965460145,8.556268752799208e-05,0
14.409462504253877,35.16630222351066,23.50551759345617,0.00015761115625871806,0
97.07613306735658,98.81429133482332,1263.848461377396,0.11036350540113554,1
18.589117094027507,26.931463554337913,14.940042696359516,2.7356187015079286e-05,0
7.92688446197268,22.515303872539288,19.23458292489682,1.8935970426527736e-06,0
14.266699807856138,36.425930204804104,17.598109548951943,2.9571570177686094e-05,0
8.698553257558997,36.218033157727184,28.070362162293154,0.0001589410914435655,0
9.436794835905228,27.744583113372965,36.72816088562355,1.8832489993243065e-05,0
16.144556725864184,42.93174502520046,12.673219383983799,0.00010952640752968924,0
6.730563357013398,41.006591659497346,11.095175326129928,5.538896364834886e-05,0
7.093300830186289,33.3754597324828,21.090652550764187,0.00012144540248456906,0
18.182975208429603,31.68613238456618,16.827552156592475,1.0920887679841932e-05,0
9.05344982188945,45.022903744687,12.910118194060535,8.351006812715273e-05,0
91.34084335076822,98.34463070289326,858.6504968416218,0.15156017767265365,1
12.661943573254227,30.37941989215151,19.615686207728757,2.6260651294232104e-05,0
96.8696516840769,99.65768726590586,555.785624044308,0.16317700874003316,1
11.124946622288778,31.788447277159307,18.178983442436945,3.596703834390019e-05,0
8.559316790378823,37.22366594353496,24.47146553829146,1.3012167443906322e-05,0
8.042347927138092,38.782978188801295,21.65968860915421,8.402620663246808e-05,0
8.679159266422753,41.9880133824213,16.23200159680086,7.394083022357478e-05,0
8.004748216996015,29.187500138262763,62.49923578604073,2.1862290545646497e-05,0
9.38714261228171,34.94028098265417,40.53048144308672,0.00025132981352818417,0
7.213281451819791,27.323592674653234,69.57967317117871,1.1618631021415587e-05,0
92.63128587002632,98.48330916628296,564.6971214344951,0.1613547599686153,1
6.7122829124688845,44.869445088233356,17.74240093325418,3.87653992274185e-05,0
12.933102969336218,30.632637266317175,12.584570415126228,0.00018920904255435733,0
10.662095617379206,33.31296298675201,20.59947671036219,2.5924597230136057e-05,0
90.27116056111322,96.57607400025664,899.1476100838286,0.09120806347886165,1
9.519299327385848,44.41443885518038,17.957940780170166,2.6041591129049784e-06,0
9.020993276255156,42.01407076724322,17.906253722323992,0.00017420006481450433,0
9.296752128167817,45.93424863023753,24.69354350023811,4.595147342069007e-06,0
93.3357101627175,98.65747164148038,793.4664374421319,0.10050129348427911,1
6.690020158707602,38.63687981769566,17.827757506294038,1.4549908157737362e-05,0
10.320681073814702,37.6594988136374,12.819430317103434,5.72708676127141e-05,0
17.064971030577837,27.924386620329813,63.20694218605663,7.495726058681613e-05,0
8.84007804955326,35.811424584688076,17.425911337905106,8.577953047963889e-06,0
8.66735173237375,31.327002279230413,79.31632811702195,6.130542464232145e-05,0
8.936003675921615,39.91080156483429,10.941361311187547,5.2788840111238965e-06,0
9.244355676752708,45.358920238668205,16.08223319074633,1.8394925305414336e-06,0
8.650345142346138,31.14366025409376,39.521794493372695,0.0001711007136174883,0
15.470000642094886,33.690804423683836,43.202887728543125,0.00015133154902438942,0
7.904454403102559,30.219866672514108,11.45383407176873,3.062762308273679e-05,0
7.720487927373468,28.63807678673017,23.80379967332633,0.00015910554842906173,0
96.5214979949212,99.56832298482985,757.1981880722246,0.09061835454201045,1
6.919461197454277,39.09661214396536,35.09362558790558,2.4710297484241148e-05,0
10.800506025191117,36.22875386547792,22.091503284643352,1.8596633432783242e-05,0
8.1525112681391,54.531183483313,20.4594407937039,1.5503614654944716e-05,0
8.487525357550288,42.3806409621078,22.002867068350717,5.053346419073096e-05,0
9.344692282689163,38.70430198018938,13.033970933106312,2.905046721076191e-05,0
94.55131886513172,92.80550607387221,1178.9548709141918,0.12626679478210645,1
13.007722827520212,45.45568665954979,46.29858437071006,0.0001831337969806779,0
5.767975373732265,33.034654995552216,12.755982106735223,6.785198334458357e-05,0
14.252910158171249,30.400572615241074,77.94273376710659,1.8531564209392086e-05,0
6.747223633278516,43.84396789914088,62.80104146248106,6.857164435345269e-06,0
13.995885835636258,44.48694169887406,49.64431830652096,4.5471333133764076e-05,0
12.293155476826325,34.66392558489124,26.999185501557225,0.00014371680615261271,0
9.928763103449285,39.87957994984278,26.91321236230989,3.196867539329331e-05,0
9.951137188786678,28.748841093326057,28.99447765704719,5.668929796941174e-05,0
6.720634429815155,45.18634021777011,78.04178719202893,7.040063584746327e-05,0
6.429131586287325,38.581679718064166,19.853899233551957,0.00013869806072064195,0
9.319136702394225,35.098102164487074,55.35544789994308,3.243027564088485e-06,0
7.179544119826138,29.0878139014659,25.010618710351643,5.276781878996616e-05,0
6.694951041470738,41.58537817123819,12.888825406640262,9.509167843103986e-05,0
91.06944015065477,98.83067821205263,533.3949769399491,0.19175361680547637,1
10.771043051096472,39.197090798333655,32.04444041876278,7.089312310983442e-05,0
6.866641623481225,41.18468898055347,19.815797523120118,9.051490464747695e-05,0
7.467782913934327,34.5187959513608,11.071669910598182,1.2376339767908251e-05,0
13.210132851967488,30.380942264919195,44.65062818819189,3.9424074680614666e-05,0
7.3749885111827,38.148079270599524,15.92807588706069,9.58871533117449e-06,0
12.554123130754036,35.87890038209145,32.1316362602889,3.361578200726082e-06,0
94.11455243343565,97.38890666433213,2920.295300450144,0.14785542101370058,1
13.284323294012555,33.13343690550673,72.10193113686687,4.2122328791825886e-06,0
22.000220985947013,50.964537129675584,11.293528976073155,9.322397474594483e-05,0
13.983863610074183,32.03438569390898,25.032576957997314,2.8215772564445614e-05,0
94.50232091460826,95.85410401510568,2408.7078908321428,0.13354069441547398,1
11.310732089123661,35.561786859238296,19.239714094135486,5.7818564579794856e-05,0
13.087287010862832,30.824658188729984,109.08810733010529,8.976791427997719e-06,0
10.189097392952227,44.567514747556714,11.02631552813977,5.786807804533453e-05,0
5.8226803177191355,39.9564890075536,27.669032082117376,5.101094932807161e-05,0
7.914413142971624,47.198739810865575,16.039193383921337,2.821931001191921e-05,0
8.233322079554828,29.06701986154477,44.414812301766524,3.764130800701879e-05,0
19.55314339181259,48.2418834954807,17.06682001777226,2.6189233253592276e-05,0
6.9530394387709435,46.52711689145643,51.678932217934545,1.5119024003340247e-05,0
9.933512752669614,25.05293027061046,18.89107428342774,1.6000227491450214e-05,0
14.198289969877017,27.91316247040096,17.981425296970553,3.711888268981127e-05,0
18.882708945921102,35.757385394331116,16.130713361719053,5.9605070956362154e-05,0
10.508369771150285,34.77570842985894,25.237215027525686,1.3093186000845893e-05,0
14.703102313276496,49.37685829308343,15.289353661556621,0.00017093521834082834,0
10.233722593404124,50.916511605813724,17.67738151025679,0.00010174657337454646,0
10.092632690528248,38.101899362112505,56.738607881416016,0.0001502774961568658,0
6.605368603844776,37.405185892286354,19.61904496378337,7.82781270245689e-05,0
12.091570654080794,31.77656900356012,11.279932564050005,4.291205179951972e-05,0
9.269605440460822,23.623287790513913,10.767225994895657,5.875195367520065e-06,0
11.051029832410322,47.308364562748245,22.137745646374483,5.31000864590472e-05,0
7.330331691629956,26.512580766679484,16.343136133731814,0.0001925534114028272,0
10.944680671147395,28.7677967480776,40.469088516183234,9.107809497472532e-05,0
11.812552953228778,49.15980217141742,92.80822778274361,7.093887915004321e-05,0
7.639686060122788,47.14637994083372,34.85206924986121,2.8753098957929298e-05,0
12.301313812377327,39.35820271379792,101.57883536395099,7.725428166654807e-05,0
11.741825296205372,30.513208213044187,30.129650978801813,4.884844738212814e-05,0
7.972775228324539,37.70645281521885,13.371330271499708,4.7622066568810874e-05,0
98.88209013714872,98.58977529759201,1178.9637739517866,0.10572079651282429,1
98.86256381661605,98.58160287640825,908.5789875817353,0.12162883912968062,1
7.166867354637828,43.89691326444933,27.148785383160888,2.392158824420182e-05,0
9.955696886514751,31.057915257169775,65.1774120604707,1.3776068022078889e-05,0
18.85442908939329,35.500096087580545,10.427873810144392,2.2192860293937505e-05,0
97.06303492910116,97.49624035821446,1117.4387938083853,0.0857468808982813,1
7.006458871238644,40.300259600472174,33.634847604928225,3.4528921735013055e-05,0
11.690984617951374,33.449662045991005,24.62693696908088,4.156440603839646e-05,0
8.017730982477413,47.4981157638693,10.104320575309625,5.9506885855685264e-05,0
13.074002974357896,29.136651167651138,30.759759369548483,9.181244591122543e-05,0
6.206599818571112,41.09645331185767,25.60852890309981,3.556137203083118e-06,0
92.71403955285538,98.96116926366446,923.2112713912312,0.10594099555676428,1
7.861507176399948,30.017601799563906,21.752056101280566,2.4921532033016754e-05,0
10.94801280493214,37.46466964040588,95.68206604222404,7.39342389941119e-05,0
9.245693143834465,31.950386544102265,17.549028765309785,5.78505499586035e-05,0
17.630455154583284,47.025727116881036,27.05628849171587,6.136032695899717e-05,0
5.9315747581212745,27.859194041359338,12.991989070380537,8.833474870956482e-05,0
6.7964685738060435,40.02587896565518,12.180272786387398,0.00010129109393248416,0
12.004048202516554,28.469037959677017,35.84312877835154,9.932437353154062e-05,0
8.82805919673348,27.47429235378015,28.40431173440316,2.9202938336032124e-05,0
18.9818446738296,34.38894982205568,24.57708374897888,1.61718349170792e-05,0
9.705173013895362,46.712514127963544,69.25528057012193,5.172409696246024e-05,0
9.685447093403106,40.95941669086997,10.4784727975439,0.00021754658530149512,0
14.035892573702428,31.329561819109905,11.419983468855941,7.191873994171983e-06,0
7.701574782855251,27.767767322299083,14.792983924886727,0.00014178681984822048,0
9.446286959802961,49.32383514794269,30.444957328153567,0.00014475118318762822,0
13.500880393260665,43.942822414483416,34.61117883730957,7.146837286512525e-06,0
9.667747162708874,38.08835344299982,15.867756106884706,8.276970104822165e-06,0
11.062884684812332,36.29491563191401,24.913393866321346,8.505856162809646e-07,0
8.24997944602502,33.34183106886009,29.186528491602324,1.4815550906714336e-05,0
7.163500311247289,33.09830035680908,31.10385729901878,1.82437182755926e-05,0
10.683433405217603,39.247646316008115,23.658917896676574,7.07009026031125e-05,0
8.987551782135514,38.00657156530251,23.008842894031027,6.589865921696912e-05,0
7.148499867666331,31.841068625482826,15.698064650378146,2.2267506459914932e-05,0
9.479032717328446,37.77387255057549,21.88196273731183,7.370362503966818e-05,0
89.51553479605721,99.9021058182098,1183.2428057422865,0.0807964822000123,1
8.850670937754295,42.16941395094037,31.69139480841748,6.915369923382803e-06,0
10.094423298810664,49.60931896145085,14.984579078662291,2.585349091924429e-05,0
96.77560754636508,98.27080599222168,783.1327832307286,0.10528883239142336,1
9.062200410139518,49.47506974094419,16.314284113753786,8.406438046779457e-05,0
19.38788099388717,30.562904918525856,21.44738623217605,6.613912079578555e-05,0
10.951935502142895,47.99772680015634,22.65291515051635,6.536463856530254e-05,0
22.345166920049365,43.02700475048721,19.255884919126476,7.73520598209177e-05,0
7.370884908060083,28.324252706687542,12.37770267505843,9.188404517667832e-05,0
13.52909180340929,45.83764814882635,19.51066298702345,5.861755155277136e-05,0
10.456716980238825,29.108986041595394,14.206915243581658,5.1938831534898924e-05,0
12.251044790382647,39.90454417675355,13.566810873528981,1.1191426137262652e-05,0
92.13154271754598,99.58131630782653,507.4494257203218,0.07477948765651093,1
18.575040310827987,36.7931719911064,34.47054475760856,1.3390412559991254e-06,0
19.950787266627334,35.326440772952346,38.02535497758198,0.0001908399930014868,0
7.682699099263387,43.38497705124052,13.676666785111864,4.4117147970978526e-05,0
12.768675524209492,37.593189699967965,35.35290145005505,7.036256474294912e-05,0
11.21541127007679,46.1301697196865,18.386644734701093,7.058541266972794e-05,0
11.520475066024744,40.57736964194724,53.18546447702456,9.951465757754216e-06,0
15.77973371032338,39.64993547424735,27.746270702203212,2.089013591603431e-05,0
9.430839379096623,30.73466614084898,46.051939959521356,1.1781102304447384e-05,0
11.108835489017732,49.70713933540714,14.532886594887962,0.00011361077176854594,0
13.066116688679667,31.211052158116317,30.00385712872905,1.807034546980031e-05,0
95.48277034973468,99.64989111647192,882.9322737139773,0.10095602832117037,1
12.393617664619248,42.80058136743556,27.489245020875973,6.0338875920852706e-05,0
7.6888715539538355,29.929910938517757,49.45476098511562,4.739952624276348e-05,0
12.128556698505655,40.864217091488044,16.25830888266233,1.714790472014546e-05,0
5.4363994697252505,22.26181080950121,23.79259822242576,5.589822877043896e-06,0
8.653699972012868,26.134425636662755,16.12930057090038,7.846427007740703e-06,0
11.3851002400853,40.52635704888236,29.98378087134993,4.315686718130465e-05,0
15.700142410626412,38.562591959761626,21.44269383337175,2.9180606255226402e-05,0
8.412514738475092,26.71072877224485,81.5750132374795,2.5806849095970966e-05,0
7.973184789227449,30.25626415953888,12.110487152642406,2.9501232848154116e-06,0
13.923235701652171,28.90850960983548,20.40531791368498,4.0012371688207904e-05,0
15.271432518235034,50.64774879056959,42.046687292135644,6.219421393796811e-05,0
11.601107429311533,23.445430489485712,18.584679356360745,2.9040143122011004e-05,0
7.029841885324051,44.28450646553983,48.40233546972382,1.1607684157284566e-05,0
13.44847738949398,46.452213818601706,34.538157857312484,2.893323172150415e-05,0
88.07940701396492,98.67198728983902,849.9292970819516,0.08661454790753376,1
10.098061013542297,35.76861097817175,18.67660054742935,2.128862455561008e-05,0
10.9925529708769,41.640244821902996,77.43121237787913,3.9958503775181204e-05,0
5.979571277637624,48.39291400024032,21.60866657296302,0.00013133404084426798,0
10.952675852221121,32.882900543958684,38.34905975658865,0.00010991577875284797,0
6.907412488390516,35.64245543255607,15.185888498678011,6.997273412219659e-05,0
9.369575750784838,30.175935050752788,19.602905421811272,0.00010352318401664686,0
18.312500357163273,38.02852328765954,47.220494309296086,1.1802536678493983e-05,0
13.216229978537417,36.173234308984476,33.07445577250806,0.00014435956639682006,0
7.7488181577311845,43.6959228506697,30.491087609520005,2.0324325817284584e-05,0
7.367676090493069,43.55763977628564,14.896846993502574,2.092729536649154e-05,0
17.23972586948203,37.591851461635216,10.889932880653062,2.206742236266507e-05,0
10.97272087865857,28.652524576209373,30.08665184243774,7.4442746543535835e-06,0
99.38989161187908,98.0373674717452,718.3081715271411,0.11055202407576009,1
11.668515902316791,29.232014864209447,93.6253186112399,4.573302435457798e-05,0
9.673272380485194,23.36542636604174,35.657746935508925,4.386371020272838e-05,0
10.04790529088124,42.19332697780253,32.67768055726411,7.665073013349822e-05,0
12.387039565178636,37.99776171703117,18.339015233294973,3.1853891646166035e-05,0
90.77346935880294,97.11976675568236,1051.4418364073754,0.11206636254509772,1
8.788758419482228,35.14684954937536,17.71098787711934,3.9319757189029813e-05,0
11.901070850111042,33.205421007767235,12.748750227456068,2.238172143788778e-06,0
9.974520522925019,26.280484474164517,30.924739822426165,1.8945651940552256e-05,0
11.34961181175835,47.67295440071638,46.303327551734775,3.071882578223944e-05,0
89.62077628016291,96.45055767859114,1063.1351045863094,0.08697159227760512,1
8.692120256275308,35.44332259249854,61.03673068167109,7.986307339377927e-06,0
13.842462398485964,40.790659686596136,62.88818065007844,2.8262333310583135e-05,0
15.172488351870165,41.4422416303348,62.013976779617224,5.2128233271061186e-05,0
6.716341026520256,43.10724613556336,23.13056211338622,4.071412742644285e-05,0
7.350517891637766,23.40494161425955,38.04133321159039,4.44168147317513e-05,0
5.312593716912696,32.92030411819254,22.243970224664636,1.1171495768927662e-05,0
17.349395670235346,24.49475239682024,32.92281007113171,9.579244535189789e-05,0
7.771700147030274,47.0330681022815,43.12843408413596,5.676132506651283e-05,0
95.32987567263129,99.38848025753728,3366.4266218970106,0.0884967093308032,1
99.22224965207783,97.72284736949132,576.023021252041,0.143406593790688,1
88.803433846097,99.4183560536742,825.8491917677627,0.13374687406088687,1
7.740013543333201,37.252713915707744,49.1847887752023,2.724771554884541e-05,0
13.734929923489851,38.476946134153465,36.96966045434204,1.172992043374953e-05,0
9.341052004131303,52.20279685461432,19.348979320270633,1.7503004674569808e-05,0
10.977412208545898,37.92497699502736,20.90158496407833,6.367152468372422e-07,0
11.812026695292664,36.0673441534845,15.937841618865383,6.712441863735818e-05,0
7.152020283574267,30.53666338581838,11.74670901663449,2.2896336874518802e-05,0
10.552769744596343,37.51568003493891,40.397553809920495,4.18911024864239e-05,0
13.177337824449417,26.24517955624961,19.429747521376253,7.103953708794242e-05,0
89.22812879184447,99.47657954579728,2260.9374130721117,0.13955759947526294,1
96.13538037377639,99.47447813311629,2924.505396312831,0.0821308246690298,1
96.0301132464752,97.46401367834312,1550.2597031075,0.061238755525021914,1
8.997849565316356,36.77868141752982,46.900257270779264,8.247314981879956e-05,0
14.307902922104876,38.78846375559469,26.66029021911499,0.00016025365429678736,0
12.27939895727534,43.03239053847456,17.978042055188475,6.784755077813141e-06,0
9.483012228078195,32.46946451766361,27.664716833059963,3.0545033351705214e-05,0
9.021979844882205,33.65177101660946,85.94338699666905,5.836475884318619e-05,0
7.429508055010425,36.7831049517991,15.837039950729789,6.890417985943205e-06,0
15.024698530322643,47.9519168273124,21.415978867012043,0.00026130395733330725,0
16.263066742039747,35.32869871688234,20.954988978066307,1.0973324690373138e-05,0
10.962868447722334,41.55313138573557,15.22259046434778,1.9993195515273198e-05,0
8.254903294980945,40.98623812061536,72.32129304663373,3.0636815011496526e-06,0
9.095177602499168,33.279786974519716,41.60945743927959,6.786691911880823e-05,0
8.784289511236196,46.637559908478245,10.819190221902021,7.1116791726782145e-06,0
14.363988369392793,35.9334587723534,65.91164030983786,0.00012369442923167365,0
7.71467579848469,34.89288910772672,35.712806588788816,1.9662065121824954e-05,0
8.72345228271128,41.44476632965116,30.852849426370923,8.417188617909718e-05,0
9.013338395410656,48.07642002797701,88.85408185294924,2.6261251234461167e-05,0
14.361242193472112,35.091388263652796,46.108503289399295,4.721834648444582e-06,0
12.99549291616772,27.051717256303256,17.793202178461826,9.515689288046915e-05,0
8.61139849307904,35.09142234722844,31.891691681380173,4.4806850569936374e-05,0
10.361100977261984,38.6442600080628,12.979338692745266,1.3344503591021439e-05,0
11.675831858237665,47.28000500218817,36.78072062852747,8.194928911079025e-05,0
9.52662634942632,43.515501351950235,49.93365031139976,7.014154079745501e-06,0
10.589549573704712,28.68550508438544,62.66298881195695,4.78515612727244e-05,0
11.625017677823092,31.77294319664646,12.419926021638071,8.108099132878077e-05,0
19.302173889125257,37.98746751565869,18.0565760725806,2.7417910850257074e-05,0
99.19426771606416,99.60463506823716,836.0065489239746,0.12687649519127248,1
10.018513260658189,39.22997002853096,24.287452331814958,3.5104798108980036e-05,0
94.9970853387529,98.96849549400667,805.2302222917085,0.14578002270119683,1
12.238866973295785,46.73118844841255,20.596318213477222,4.2147555883021114e-05,0
7.235134251364045,31.65649874630552,113.1212968489686,0.00014396233157922255,0
12.578621435634403,25.366117295309667,21.44043947153724,1.432547207042155e-05,0
16.523402276917576,28.859257107618202,10.327165724360121,9.637298863838648e-06,0
8.644434026918175,21.338369764699802,17.070787263418715,8.042511109181808e-05,0
6.130229625728546,32.144407973769134,24.485232287621482,3.3301299387239194e-05,0
8.774227383772903,39.715795826678914,27.857129503142872,7.102349225908163e-05,0
9.121110100939065,30.580427407909852,47.581305208366004,0.00014288023794169623,0
16.179953669698165,38.79825580521461,21.18360694057766,3.873321834845111e-05,0
10.266820465733034,33.61785708535085,16.19366905882309,1.3008912138678675e-05,0
97.85197379978392,99.64793127653039,787.7777339634802,0.19654017319956713,1
6.422379898977214,28.923871117174002,22.83618235760159,3.168644919634395e-05,0
11.81659270627231,33.644533872281706,30.549920553570978,5.763661608569904e-06,0
14.679674310184042,26.988200484079687,14.11180842512993,7.387337881827479e-06,0
6.176375373131103,38.67937228117782,41.864838821838745,1.6062271367823045e-05,0
16.245443678090833,32.64151449396536,26.636985407484023,5.6213646046042664e-05,0
13.928290048818752,43.33961847519809,34.32171343842382,3.5913536344354644e-05,0
16.554227033816076,34.22320552601343,21.120747353783486,4.1421116779996245e-05,0
13.419315577344705,34.34515167735937,54.36524933550537,1.5257201758891667e-05,0
14.437021615337944,27.258979443548974,13.629582848470163,1.1865635630645632e-05,0
8.505922027449197,47.614683885659986,18.17651314305643,4.7654126588975875e-05,0
96.33088533698141,99.81782545153389,3077.658782095421,0.08062562562685563,1
6.415885335855426,32.041612002486524,11.79881946578994,9.438252716969119e-05,0
10.458583386597905,36.08389224431018,19.835493061342866,4.42340597309306e-06,0
13.985697232924812,44.936388325341866,43.809378643907586,0.000150903444894347,0
8.555133628912781,30.27631448375152,38.458492852755896,2.467284141267816e-05,0
12.047608317351184,30.41420915979983,38.805453823141754,3.100248376373582e-05,0
6.489491254157634,32.79297758973836,83.24122883043462,3.613913470109602e-05,0
15.266242272468302,44.96082959410771,18.438543849845466,1.2017916590695318e-05,0
23.330296633047716,45.060843257092976,57.588770242920134,1.9422038877030875e-05,0
15.675118517889045,47.69793687339711,20.105138192430246,2.2233706320214473e-05,0
6.995664972870157,38.99071686116777,18.464061606518946,7.880246309609987e-06,0
12.003835431899926,32.285419206597425,29.127463910160408,5.864846874851934e-05,0
9.18684920870884,35.06015771990445,63.31980237167937,6.93611351949752e-05,0
16.061613206907705,38.47411100469702,10.155285866263359,2.4146357751350105e-05,0
10.76326770412551,24.709434967535742,25.76900211674156,9.647606678350963e-05,0
8.287879386891266,47.38540529166727,10.093259581839321,1.5148734234285266e-07,0
10.77597121458843,40.14951969505058,67.34844910675223,9.601310878557757e-05,0
16.359181405040395,27.747263650880285,20.39411160516269,6.197183614960869e-05,0
8.01951962694364,38.01332710120272,29.327727662422607,5.0238479540008453e-05,0
15.576373274152527,40.15996145217284,13.273702140471617,0.00014279164384479524,0
82.73910342646339,90.49712010274897,503.52701340291947,0.08404824923387046,1
11.364087310492168,29.658918216233083,10.269095622479803,8.214192599031497e-05,0
9.978853757096418,48.5792024516488,66.09334303079157,6.14676571193806e-06,0
6.643462335718817,42.150269256891164,13.143544806058147,1.1394587447290609e-05,0
89.25652791986107,99.64705267961885,788.3862768293213,0.1624067971628386,1
9.573931568659864,40.993557329852635,39.47721788370657,7.030769073241278e-05,0
10.94346849274092,41.626689164558854,18.28981204244576,4.847908073009765e-06,0
9.289651987874686,25.032563784408286,46.042451640492395,0.00016788088529578766,0
19.187630655118163,42.517794530349676,12.659427022023948,4.504598413547619e-05,0
10.824039322680527,33.599613637148956,11.155166795623101,6.115983158490202e-05,0
8.322316744808298,43.366274360047754,32.668738097227404,4.8093329544124446e-05,0
14.032938412226683,35.227731962063444,21.877138476150833,5.366542627187052e-05,0
12.672920267623878,43.54282693062693,58.051090448264226,5.021380087227961e-05,0
89.65096446786463,95.90642303649881,722.2804572846516,0.09127163241809191,1
20.197767217262463,55.306321805034145,47.11258829024038,8.11396554811057e-05,0
12.229601544449757,31.953068200718754,68.54794261376082,5.771147307275658e-06,0
9.147663435494886,31.290026528330905,10.803896966557899,5.4282968526696255e-06,0
16.56357498884358,34.27678431686083,12.476826004655807,8.1410625381841e-06,0
7.3615291177026005,38.04934473850477,12.155452038958309,0.0001506515293449841,0
16.228785308460463,30.95408170249795,30.369277246448043,1.8961479970018322e-06,0
6.228349976034733,32.219366440584004,24.313139824192902,3.997928014570686e-06,0
5.843434722644005,32.55838280823362,43.670191361681624,0.00011475025593189091,0
12.235757397729802,40.673292714210554,15.979539771061924,1.9923075637564184e-05,0
